[02/28 16:15:33] cifar10-resnet56 INFO: Params: 0.86 M => 0.48 M, (Param RR 43.46%)
[02/28 16:15:33] cifar10-resnet56 INFO: FLOPs: 127.12 M => 63.58 M (FLOPs RR 49.98%, Speed-Up 2.00X )
[02/28 16:15:39] cifar10-resnet56 INFO: Epoch 81/300, Acc=0.8269, Val Loss=0.5111, lr=0.1000
[02/28 16:15:43] cifar10-resnet56 INFO: Epoch 82/300, Acc=0.6276, Val Loss=1.3895, lr=0.1000
[02/28 16:15:48] cifar10-resnet56 INFO: Epoch 83/300, Acc=0.8174, Val Loss=0.5272, lr=0.1000
[02/28 16:15:53] cifar10-resnet56 INFO: Epoch 84/300, Acc=0.7754, Val Loss=0.7298, lr=0.1000
[02/28 16:15:57] cifar10-resnet56 INFO: Epoch 85/300, Acc=0.7901, Val Loss=0.6780, lr=0.1000
[02/28 16:16:02] cifar10-resnet56 INFO: Epoch 86/300, Acc=0.8065, Val Loss=0.5740, lr=0.1000
[02/28 16:16:07] cifar10-resnet56 INFO: Epoch 87/300, Acc=0.7177, Val Loss=0.9598, lr=0.1000
[02/28 16:16:11] cifar10-resnet56 INFO: Epoch 88/300, Acc=0.7828, Val Loss=0.6660, lr=0.1000
[02/28 16:16:16] cifar10-resnet56 INFO: Epoch 89/300, Acc=0.7925, Val Loss=0.6363, lr=0.1000
[02/28 16:16:21] cifar10-resnet56 INFO: Epoch 90/300, Acc=0.8104, Val Loss=0.5935, lr=0.0200
[02/28 16:16:25] cifar10-resnet56 INFO: Epoch 91/300, Acc=0.9026, Val Loss=0.2954, lr=0.0200
[02/28 16:16:30] cifar10-resnet56 INFO: Epoch 92/300, Acc=0.9029, Val Loss=0.2924, lr=0.0200
[02/28 16:16:35] cifar10-resnet56 INFO: Epoch 93/300, Acc=0.9032, Val Loss=0.3010, lr=0.0200
[02/28 16:16:39] cifar10-resnet56 INFO: Epoch 94/300, Acc=0.9052, Val Loss=0.2806, lr=0.0200
[02/28 16:16:44] cifar10-resnet56 INFO: Epoch 95/300, Acc=0.8945, Val Loss=0.3179, lr=0.0200
[02/28 16:16:49] cifar10-resnet56 INFO: Epoch 96/300, Acc=0.8960, Val Loss=0.3198, lr=0.0200
[02/28 16:16:53] cifar10-resnet56 INFO: Epoch 97/300, Acc=0.9011, Val Loss=0.2968, lr=0.0200
[02/28 16:16:58] cifar10-resnet56 INFO: Epoch 98/300, Acc=0.8925, Val Loss=0.3308, lr=0.0200
[02/28 16:17:03] cifar10-resnet56 INFO: Epoch 99/300, Acc=0.8815, Val Loss=0.3753, lr=0.0200
[02/28 16:17:07] cifar10-resnet56 INFO: Epoch 100/300, Acc=0.9008, Val Loss=0.3120, lr=0.0200
[02/28 16:17:12] cifar10-resnet56 INFO: Epoch 101/300, Acc=0.8922, Val Loss=0.3259, lr=0.0200
[02/28 16:17:17] cifar10-resnet56 INFO: Epoch 102/300, Acc=0.8922, Val Loss=0.3461, lr=0.0200
[02/28 16:17:21] cifar10-resnet56 INFO: Epoch 103/300, Acc=0.8744, Val Loss=0.3907, lr=0.0200
[02/28 16:17:26] cifar10-resnet56 INFO: Epoch 104/300, Acc=0.8826, Val Loss=0.3801, lr=0.0200
[02/28 16:17:30] cifar10-resnet56 INFO: Epoch 105/300, Acc=0.8914, Val Loss=0.3437, lr=0.0200
[02/28 16:17:35] cifar10-resnet56 INFO: Epoch 106/300, Acc=0.8973, Val Loss=0.3160, lr=0.0200
[02/28 16:17:40] cifar10-resnet56 INFO: Epoch 107/300, Acc=0.8785, Val Loss=0.3975, lr=0.0200
[02/28 16:17:44] cifar10-resnet56 INFO: Epoch 108/300, Acc=0.8757, Val Loss=0.4054, lr=0.0200
[02/28 16:17:49] cifar10-resnet56 INFO: Epoch 109/300, Acc=0.8954, Val Loss=0.3258, lr=0.0200
[02/28 16:17:54] cifar10-resnet56 INFO: Epoch 110/300, Acc=0.8945, Val Loss=0.3295, lr=0.0200
[02/28 16:17:58] cifar10-resnet56 INFO: Epoch 111/300, Acc=0.8569, Val Loss=0.4683, lr=0.0200
[02/28 16:18:03] cifar10-resnet56 INFO: Epoch 112/300, Acc=0.8905, Val Loss=0.3371, lr=0.0200
[02/28 16:18:08] cifar10-resnet56 INFO: Epoch 113/300, Acc=0.8705, Val Loss=0.4174, lr=0.0200
[02/28 16:18:12] cifar10-resnet56 INFO: Epoch 114/300, Acc=0.8915, Val Loss=0.3521, lr=0.0200
[02/28 16:18:17] cifar10-resnet56 INFO: Epoch 115/300, Acc=0.8877, Val Loss=0.3501, lr=0.0200
[02/28 16:18:22] cifar10-resnet56 INFO: Epoch 116/300, Acc=0.8856, Val Loss=0.3539, lr=0.0200
[02/28 16:18:26] cifar10-resnet56 INFO: Epoch 117/300, Acc=0.8879, Val Loss=0.3547, lr=0.0200
[02/28 16:18:31] cifar10-resnet56 INFO: Epoch 118/300, Acc=0.8755, Val Loss=0.3971, lr=0.0200
[02/28 16:18:36] cifar10-resnet56 INFO: Epoch 119/300, Acc=0.8803, Val Loss=0.3839, lr=0.0200
[02/28 16:18:40] cifar10-resnet56 INFO: Epoch 120/300, Acc=0.8837, Val Loss=0.3714, lr=0.0200
[02/28 16:18:45] cifar10-resnet56 INFO: Epoch 121/300, Acc=0.8882, Val Loss=0.3541, lr=0.0200
[02/28 16:18:50] cifar10-resnet56 INFO: Epoch 122/300, Acc=0.8806, Val Loss=0.3786, lr=0.0200
[02/28 16:18:54] cifar10-resnet56 INFO: Epoch 123/300, Acc=0.8870, Val Loss=0.3506, lr=0.0200
[02/28 16:18:59] cifar10-resnet56 INFO: Epoch 124/300, Acc=0.8965, Val Loss=0.3329, lr=0.0200
[02/28 16:19:04] cifar10-resnet56 INFO: Epoch 125/300, Acc=0.8986, Val Loss=0.3376, lr=0.0200
[02/28 16:19:08] cifar10-resnet56 INFO: Epoch 126/300, Acc=0.8922, Val Loss=0.3563, lr=0.0200
[02/28 16:19:13] cifar10-resnet56 INFO: Epoch 127/300, Acc=0.8824, Val Loss=0.3710, lr=0.0200
[02/28 16:19:18] cifar10-resnet56 INFO: Epoch 128/300, Acc=0.8906, Val Loss=0.3518, lr=0.0200
[02/28 16:19:22] cifar10-resnet56 INFO: Epoch 129/300, Acc=0.8886, Val Loss=0.3616, lr=0.0200
[02/28 16:19:27] cifar10-resnet56 INFO: Epoch 130/300, Acc=0.8885, Val Loss=0.3797, lr=0.0200
[02/28 16:19:32] cifar10-resnet56 INFO: Epoch 131/300, Acc=0.8969, Val Loss=0.3202, lr=0.0200
[02/28 16:19:36] cifar10-resnet56 INFO: Epoch 132/300, Acc=0.8745, Val Loss=0.4067, lr=0.0200
[02/28 16:19:41] cifar10-resnet56 INFO: Epoch 133/300, Acc=0.8898, Val Loss=0.3465, lr=0.0200
[02/28 16:19:45] cifar10-resnet56 INFO: Epoch 134/300, Acc=0.8958, Val Loss=0.3307, lr=0.0200
[02/28 16:19:50] cifar10-resnet56 INFO: Epoch 135/300, Acc=0.8895, Val Loss=0.3496, lr=0.0200
[02/28 16:19:55] cifar10-resnet56 INFO: Epoch 136/300, Acc=0.8867, Val Loss=0.3708, lr=0.0200
[02/28 16:19:59] cifar10-resnet56 INFO: Epoch 137/300, Acc=0.8878, Val Loss=0.3652, lr=0.0200
