[02/29 00:23:12] cifar10-resnet56 INFO: Params: 0.86 M => 0.46 M, (Param RR 46.19%)
[02/29 00:23:12] cifar10-resnet56 INFO: FLOPs: 127.12 M => 63.28 M (FLOPs RR 50.21%, Speed-Up 2.01X )
[02/29 00:23:17] cifar10-resnet56 INFO: Epoch 81/300, Acc=0.7870, Val Loss=0.6645, lr=0.1000
[02/29 00:23:22] cifar10-resnet56 INFO: Epoch 82/300, Acc=0.7641, Val Loss=0.7175, lr=0.1000
[02/29 00:23:26] cifar10-resnet56 INFO: Epoch 83/300, Acc=0.7389, Val Loss=0.9356, lr=0.1000
[02/29 00:23:31] cifar10-resnet56 INFO: Epoch 84/300, Acc=0.7656, Val Loss=0.7292, lr=0.1000
[02/29 00:23:35] cifar10-resnet56 INFO: Epoch 85/300, Acc=0.8102, Val Loss=0.5584, lr=0.1000
[02/29 00:23:40] cifar10-resnet56 INFO: Epoch 86/300, Acc=0.8072, Val Loss=0.5595, lr=0.1000
[02/29 00:23:44] cifar10-resnet56 INFO: Epoch 87/300, Acc=0.8002, Val Loss=0.6276, lr=0.1000
[02/29 00:23:49] cifar10-resnet56 INFO: Epoch 88/300, Acc=0.8303, Val Loss=0.5171, lr=0.1000
[02/29 00:23:53] cifar10-resnet56 INFO: Epoch 89/300, Acc=0.8137, Val Loss=0.5662, lr=0.1000
[02/29 00:23:58] cifar10-resnet56 INFO: Epoch 90/300, Acc=0.8227, Val Loss=0.5211, lr=0.0200
[02/29 00:24:03] cifar10-resnet56 INFO: Epoch 91/300, Acc=0.9048, Val Loss=0.2850, lr=0.0200
[02/29 00:24:07] cifar10-resnet56 INFO: Epoch 92/300, Acc=0.9052, Val Loss=0.2872, lr=0.0200
[02/29 00:24:12] cifar10-resnet56 INFO: Epoch 93/300, Acc=0.9031, Val Loss=0.2947, lr=0.0200
[02/29 00:24:16] cifar10-resnet56 INFO: Epoch 94/300, Acc=0.9091, Val Loss=0.2810, lr=0.0200
[02/29 00:24:21] cifar10-resnet56 INFO: Epoch 95/300, Acc=0.9033, Val Loss=0.2991, lr=0.0200
[02/29 00:24:25] cifar10-resnet56 INFO: Epoch 96/300, Acc=0.9042, Val Loss=0.2982, lr=0.0200
[02/29 00:24:30] cifar10-resnet56 INFO: Epoch 97/300, Acc=0.9034, Val Loss=0.2898, lr=0.0200
[02/29 00:24:35] cifar10-resnet56 INFO: Epoch 98/300, Acc=0.9007, Val Loss=0.3047, lr=0.0200
[02/29 00:24:39] cifar10-resnet56 INFO: Epoch 99/300, Acc=0.8974, Val Loss=0.3085, lr=0.0200
[02/29 00:24:44] cifar10-resnet56 INFO: Epoch 100/300, Acc=0.9004, Val Loss=0.3062, lr=0.0200
[02/29 00:24:48] cifar10-resnet56 INFO: Epoch 101/300, Acc=0.8915, Val Loss=0.3444, lr=0.0200
[02/29 00:24:53] cifar10-resnet56 INFO: Epoch 102/300, Acc=0.9005, Val Loss=0.3216, lr=0.0200
[02/29 00:24:57] cifar10-resnet56 INFO: Epoch 103/300, Acc=0.8825, Val Loss=0.3971, lr=0.0200
[02/29 00:25:02] cifar10-resnet56 INFO: Epoch 104/300, Acc=0.8753, Val Loss=0.3821, lr=0.0200
[02/29 00:25:06] cifar10-resnet56 INFO: Epoch 105/300, Acc=0.8971, Val Loss=0.3183, lr=0.0200
[02/29 00:25:11] cifar10-resnet56 INFO: Epoch 106/300, Acc=0.8905, Val Loss=0.3584, lr=0.0200
[02/29 00:25:15] cifar10-resnet56 INFO: Epoch 107/300, Acc=0.8978, Val Loss=0.3258, lr=0.0200
[02/29 00:25:20] cifar10-resnet56 INFO: Epoch 108/300, Acc=0.8803, Val Loss=0.3866, lr=0.0200
[02/29 00:25:25] cifar10-resnet56 INFO: Epoch 109/300, Acc=0.8994, Val Loss=0.3112, lr=0.0200
[02/29 00:25:29] cifar10-resnet56 INFO: Epoch 110/300, Acc=0.8882, Val Loss=0.3586, lr=0.0200
[02/29 00:25:34] cifar10-resnet56 INFO: Epoch 111/300, Acc=0.8819, Val Loss=0.3825, lr=0.0200
[02/29 00:25:38] cifar10-resnet56 INFO: Epoch 112/300, Acc=0.8866, Val Loss=0.3588, lr=0.0200
[02/29 00:25:43] cifar10-resnet56 INFO: Epoch 113/300, Acc=0.8934, Val Loss=0.3325, lr=0.0200
[02/29 00:25:47] cifar10-resnet56 INFO: Epoch 114/300, Acc=0.8661, Val Loss=0.4458, lr=0.0200
[02/29 00:25:52] cifar10-resnet56 INFO: Epoch 115/300, Acc=0.8881, Val Loss=0.3524, lr=0.0200
[02/29 00:25:57] cifar10-resnet56 INFO: Epoch 116/300, Acc=0.8968, Val Loss=0.3188, lr=0.0200
[02/29 00:26:01] cifar10-resnet56 INFO: Epoch 117/300, Acc=0.9034, Val Loss=0.3199, lr=0.0200
[02/29 00:26:06] cifar10-resnet56 INFO: Epoch 118/300, Acc=0.8897, Val Loss=0.3386, lr=0.0200
[02/29 00:26:10] cifar10-resnet56 INFO: Epoch 119/300, Acc=0.8821, Val Loss=0.3704, lr=0.0200
[02/29 00:26:15] cifar10-resnet56 INFO: Epoch 120/300, Acc=0.8426, Val Loss=0.5338, lr=0.0200
[02/29 00:26:19] cifar10-resnet56 INFO: Epoch 121/300, Acc=0.8899, Val Loss=0.3439, lr=0.0200
[02/29 00:26:24] cifar10-resnet56 INFO: Epoch 122/300, Acc=0.8702, Val Loss=0.4310, lr=0.0200
