[03/02 15:46:52] cifar10-resnet56 INFO: Load pruned model from eccv_abla_r56_base/2/cifar10/prune/cifar10-group_norm_sl_itosp-resnet56-pruning-rate-0.5/pruned_ckpts/pruned_model_epoch_110.pth
[03/02 15:46:52] cifar10-resnet56 INFO: Params: 0.86 M => 0.47 M, (Param RR 44.74%)
[03/02 15:46:52] cifar10-resnet56 INFO: FLOPs: 127.12 M => 63.61 M (FLOPs RR 49.96%, Speed-Up 2.00X )
[03/02 15:46:57] cifar10-resnet56 INFO: Epoch 111/300, Acc=0.8867, Val Loss=0.3458, lr=0.0200
[03/02 15:47:02] cifar10-resnet56 INFO: Epoch 112/300, Acc=0.8672, Val Loss=0.4182, lr=0.0200
[03/02 15:47:06] cifar10-resnet56 INFO: Epoch 113/300, Acc=0.8779, Val Loss=0.3813, lr=0.0200
[03/02 15:47:11] cifar10-resnet56 INFO: Epoch 114/300, Acc=0.8963, Val Loss=0.3250, lr=0.0200
[03/02 15:47:16] cifar10-resnet56 INFO: Epoch 115/300, Acc=0.8836, Val Loss=0.3701, lr=0.0200
[03/02 15:47:20] cifar10-resnet56 INFO: Epoch 116/300, Acc=0.8714, Val Loss=0.4046, lr=0.0200
[03/02 15:47:25] cifar10-resnet56 INFO: Epoch 117/300, Acc=0.8761, Val Loss=0.4128, lr=0.0200
[03/02 15:47:29] cifar10-resnet56 INFO: Epoch 118/300, Acc=0.8788, Val Loss=0.3828, lr=0.0200
[03/02 15:47:34] cifar10-resnet56 INFO: Epoch 119/300, Acc=0.8826, Val Loss=0.3820, lr=0.0200
[03/02 15:47:39] cifar10-resnet56 INFO: Epoch 120/300, Acc=0.8865, Val Loss=0.3744, lr=0.0200
[03/02 15:47:43] cifar10-resnet56 INFO: Epoch 121/300, Acc=0.8861, Val Loss=0.3563, lr=0.0200
[03/02 15:47:48] cifar10-resnet56 INFO: Epoch 122/300, Acc=0.8951, Val Loss=0.3297, lr=0.0200
[03/02 15:47:53] cifar10-resnet56 INFO: Epoch 123/300, Acc=0.8885, Val Loss=0.3471, lr=0.0200
[03/02 15:47:57] cifar10-resnet56 INFO: Epoch 124/300, Acc=0.8891, Val Loss=0.3484, lr=0.0200
[03/02 15:48:02] cifar10-resnet56 INFO: Epoch 125/300, Acc=0.8713, Val Loss=0.4463, lr=0.0200
[03/02 15:48:07] cifar10-resnet56 INFO: Epoch 126/300, Acc=0.8931, Val Loss=0.3325, lr=0.0200
[03/02 15:48:11] cifar10-resnet56 INFO: Epoch 127/300, Acc=0.8776, Val Loss=0.3695, lr=0.0200
[03/02 15:48:16] cifar10-resnet56 INFO: Epoch 128/300, Acc=0.8871, Val Loss=0.3477, lr=0.0200
[03/02 15:48:20] cifar10-resnet56 INFO: Epoch 129/300, Acc=0.8820, Val Loss=0.3832, lr=0.0200
[03/02 15:48:25] cifar10-resnet56 INFO: Epoch 130/300, Acc=0.8910, Val Loss=0.3518, lr=0.0200
[03/02 15:48:30] cifar10-resnet56 INFO: Epoch 131/300, Acc=0.8928, Val Loss=0.3564, lr=0.0200
[03/02 15:48:34] cifar10-resnet56 INFO: Epoch 132/300, Acc=0.8289, Val Loss=0.5723, lr=0.0200
[03/02 15:48:39] cifar10-resnet56 INFO: Epoch 133/300, Acc=0.8688, Val Loss=0.4224, lr=0.0200
[03/02 15:48:43] cifar10-resnet56 INFO: Epoch 134/300, Acc=0.8143, Val Loss=0.6452, lr=0.0200
[03/02 15:48:48] cifar10-resnet56 INFO: Epoch 135/300, Acc=0.8727, Val Loss=0.4233, lr=0.0200
[03/02 15:48:53] cifar10-resnet56 INFO: Epoch 136/300, Acc=0.8709, Val Loss=0.4290, lr=0.0200
[03/02 15:48:57] cifar10-resnet56 INFO: Epoch 137/300, Acc=0.8828, Val Loss=0.3774, lr=0.0200
[03/02 15:49:02] cifar10-resnet56 INFO: Epoch 138/300, Acc=0.8953, Val Loss=0.3397, lr=0.0200
[03/02 15:49:06] cifar10-resnet56 INFO: Epoch 139/300, Acc=0.8831, Val Loss=0.3610, lr=0.0200
[03/02 15:49:11] cifar10-resnet56 INFO: Epoch 140/300, Acc=0.8925, Val Loss=0.3264, lr=0.0200
[03/02 15:49:16] cifar10-resnet56 INFO: Epoch 141/300, Acc=0.8780, Val Loss=0.3674, lr=0.0200
[03/02 15:49:20] cifar10-resnet56 INFO: Epoch 142/300, Acc=0.8948, Val Loss=0.3402, lr=0.0200
[03/02 15:49:25] cifar10-resnet56 INFO: Epoch 143/300, Acc=0.8856, Val Loss=0.3660, lr=0.0200
[03/02 15:49:30] cifar10-resnet56 INFO: Epoch 144/300, Acc=0.8929, Val Loss=0.3409, lr=0.0200
[03/02 15:49:34] cifar10-resnet56 INFO: Epoch 145/300, Acc=0.8951, Val Loss=0.3426, lr=0.0200
[03/02 15:49:39] cifar10-resnet56 INFO: Epoch 146/300, Acc=0.8732, Val Loss=0.3953, lr=0.0200
[03/02 15:49:43] cifar10-resnet56 INFO: Epoch 147/300, Acc=0.8752, Val Loss=0.4077, lr=0.0200
[03/02 15:49:48] cifar10-resnet56 INFO: Epoch 148/300, Acc=0.8950, Val Loss=0.3455, lr=0.0200
[03/02 15:49:53] cifar10-resnet56 INFO: Epoch 149/300, Acc=0.8856, Val Loss=0.3778, lr=0.0200
[03/02 15:49:57] cifar10-resnet56 INFO: Epoch 150/300, Acc=0.8927, Val Loss=0.3554, lr=0.0200
[03/02 15:50:02] cifar10-resnet56 INFO: Epoch 151/300, Acc=0.8918, Val Loss=0.3537, lr=0.0200
[03/02 15:50:06] cifar10-resnet56 INFO: Epoch 152/300, Acc=0.8792, Val Loss=0.3936, lr=0.0200
[03/02 15:50:11] cifar10-resnet56 INFO: Epoch 153/300, Acc=0.8359, Val Loss=0.5650, lr=0.0200
[03/02 15:50:16] cifar10-resnet56 INFO: Epoch 154/300, Acc=0.9000, Val Loss=0.3226, lr=0.0200
[03/02 15:50:21] cifar10-resnet56 INFO: Epoch 155/300, Acc=0.8783, Val Loss=0.3827, lr=0.0200
[03/02 15:50:25] cifar10-resnet56 INFO: Epoch 156/300, Acc=0.8960, Val Loss=0.3280, lr=0.0200
[03/02 15:50:30] cifar10-resnet56 INFO: Epoch 157/300, Acc=0.8775, Val Loss=0.3889, lr=0.0200
[03/02 15:50:34] cifar10-resnet56 INFO: Epoch 158/300, Acc=0.8831, Val Loss=0.3709, lr=0.0200
[03/02 15:50:39] cifar10-resnet56 INFO: Epoch 159/300, Acc=0.8895, Val Loss=0.3648, lr=0.0200
[03/02 15:50:44] cifar10-resnet56 INFO: Epoch 160/300, Acc=0.8796, Val Loss=0.3866, lr=0.0200
[03/02 15:50:48] cifar10-resnet56 INFO: Epoch 161/300, Acc=0.8729, Val Loss=0.4048, lr=0.0200
[03/02 15:50:53] cifar10-resnet56 INFO: Epoch 162/300, Acc=0.8810, Val Loss=0.3850, lr=0.0200
[03/02 15:50:57] cifar10-resnet56 INFO: Epoch 163/300, Acc=0.8931, Val Loss=0.3517, lr=0.0200
[03/02 15:51:02] cifar10-resnet56 INFO: Epoch 164/300, Acc=0.8687, Val Loss=0.4394, lr=0.0200
[03/02 15:51:07] cifar10-resnet56 INFO: Epoch 165/300, Acc=0.8984, Val Loss=0.3238, lr=0.0200
[03/02 15:51:11] cifar10-resnet56 INFO: Epoch 166/300, Acc=0.8816, Val Loss=0.3886, lr=0.0200
[03/02 15:51:16] cifar10-resnet56 INFO: Epoch 167/300, Acc=0.8883, Val Loss=0.3735, lr=0.0200
[03/02 15:51:20] cifar10-resnet56 INFO: Epoch 168/300, Acc=0.8929, Val Loss=0.3457, lr=0.0200
