[03/04 13:19:48] cifar10-resnet56 INFO: Load pruned model from eccv_abla_r56_base/1/cifar10/prune/cifar10-group_norm_sl_itosp-resnet56-pruning-rate-0.5/pruned_ckpts/pruned_model_epoch_110.pth
[03/04 13:19:48] cifar10-resnet56 INFO: Params: 0.86 M => 0.50 M, (Param RR 42.09%)
[03/04 13:19:48] cifar10-resnet56 INFO: FLOPs: 127.12 M => 63.87 M (FLOPs RR 49.76%, Speed-Up 1.99X )
[03/04 13:19:53] cifar10-resnet56 INFO: Epoch 111/300, Acc=0.8879, Val Loss=0.3559, lr=0.0200
[03/04 13:19:57] cifar10-resnet56 INFO: Epoch 112/300, Acc=0.8982, Val Loss=0.3095, lr=0.0200
[03/04 13:20:02] cifar10-resnet56 INFO: Epoch 113/300, Acc=0.8926, Val Loss=0.3410, lr=0.0200
[03/04 13:20:06] cifar10-resnet56 INFO: Epoch 114/300, Acc=0.8980, Val Loss=0.3249, lr=0.0200
[03/04 13:20:11] cifar10-resnet56 INFO: Epoch 115/300, Acc=0.8961, Val Loss=0.3236, lr=0.0200
[03/04 13:20:15] cifar10-resnet56 INFO: Epoch 116/300, Acc=0.8923, Val Loss=0.3386, lr=0.0200
[03/04 13:20:20] cifar10-resnet56 INFO: Epoch 117/300, Acc=0.8863, Val Loss=0.3651, lr=0.0200
[03/04 13:20:24] cifar10-resnet56 INFO: Epoch 118/300, Acc=0.8877, Val Loss=0.3556, lr=0.0200
[03/04 13:20:29] cifar10-resnet56 INFO: Epoch 119/300, Acc=0.8921, Val Loss=0.3566, lr=0.0200
[03/04 13:20:33] cifar10-resnet56 INFO: Epoch 120/300, Acc=0.8716, Val Loss=0.4140, lr=0.0200
[03/04 13:20:38] cifar10-resnet56 INFO: Epoch 121/300, Acc=0.8926, Val Loss=0.3375, lr=0.0200
[03/04 13:20:42] cifar10-resnet56 INFO: Epoch 122/300, Acc=0.8982, Val Loss=0.3124, lr=0.0200
[03/04 13:20:46] cifar10-resnet56 INFO: Epoch 123/300, Acc=0.8942, Val Loss=0.3203, lr=0.0200
[03/04 13:20:51] cifar10-resnet56 INFO: Epoch 124/300, Acc=0.9032, Val Loss=0.3046, lr=0.0200
[03/04 13:20:55] cifar10-resnet56 INFO: Epoch 125/300, Acc=0.8698, Val Loss=0.4296, lr=0.0200
[03/04 13:21:00] cifar10-resnet56 INFO: Epoch 126/300, Acc=0.9000, Val Loss=0.3110, lr=0.0200
[03/04 13:21:04] cifar10-resnet56 INFO: Epoch 127/300, Acc=0.9029, Val Loss=0.3151, lr=0.0200
[03/04 13:21:09] cifar10-resnet56 INFO: Epoch 128/300, Acc=0.8933, Val Loss=0.3259, lr=0.0200
[03/04 13:21:13] cifar10-resnet56 INFO: Epoch 129/300, Acc=0.8883, Val Loss=0.3517, lr=0.0200
[03/04 13:21:18] cifar10-resnet56 INFO: Epoch 130/300, Acc=0.9022, Val Loss=0.3109, lr=0.0200
[03/04 13:21:22] cifar10-resnet56 INFO: Epoch 131/300, Acc=0.8799, Val Loss=0.3986, lr=0.0200
[03/04 13:21:27] cifar10-resnet56 INFO: Epoch 132/300, Acc=0.8877, Val Loss=0.3542, lr=0.0200
[03/04 13:21:31] cifar10-resnet56 INFO: Epoch 133/300, Acc=0.8953, Val Loss=0.3228, lr=0.0200
[03/04 13:21:35] cifar10-resnet56 INFO: Epoch 134/300, Acc=0.8661, Val Loss=0.4369, lr=0.0200
[03/04 13:21:40] cifar10-resnet56 INFO: Epoch 135/300, Acc=0.8839, Val Loss=0.3659, lr=0.0200
[03/04 13:21:44] cifar10-resnet56 INFO: Epoch 136/300, Acc=0.8925, Val Loss=0.3380, lr=0.0200
[03/04 13:21:49] cifar10-resnet56 INFO: Epoch 137/300, Acc=0.8967, Val Loss=0.3434, lr=0.0200
[03/04 13:21:53] cifar10-resnet56 INFO: Epoch 138/300, Acc=0.9018, Val Loss=0.3145, lr=0.0200
[03/04 13:21:58] cifar10-resnet56 INFO: Epoch 139/300, Acc=0.8921, Val Loss=0.3363, lr=0.0200
[03/04 13:22:02] cifar10-resnet56 INFO: Epoch 140/300, Acc=0.8786, Val Loss=0.4065, lr=0.0200
[03/04 13:22:07] cifar10-resnet56 INFO: Epoch 141/300, Acc=0.8917, Val Loss=0.3412, lr=0.0200
[03/04 13:22:11] cifar10-resnet56 INFO: Epoch 142/300, Acc=0.8910, Val Loss=0.3509, lr=0.0200
[03/04 13:22:16] cifar10-resnet56 INFO: Epoch 143/300, Acc=0.9038, Val Loss=0.3185, lr=0.0200
[03/04 13:22:20] cifar10-resnet56 INFO: Epoch 144/300, Acc=0.8997, Val Loss=0.3183, lr=0.0200
[03/04 13:22:24] cifar10-resnet56 INFO: Epoch 145/300, Acc=0.8942, Val Loss=0.3439, lr=0.0200
[03/04 13:22:29] cifar10-resnet56 INFO: Epoch 146/300, Acc=0.9018, Val Loss=0.3136, lr=0.0200
[03/04 13:22:33] cifar10-resnet56 INFO: Epoch 147/300, Acc=0.8901, Val Loss=0.3589, lr=0.0200
[03/04 13:22:38] cifar10-resnet56 INFO: Epoch 148/300, Acc=0.9013, Val Loss=0.3281, lr=0.0200
[03/04 13:22:42] cifar10-resnet56 INFO: Epoch 149/300, Acc=0.8905, Val Loss=0.3546, lr=0.0200
[03/04 13:22:47] cifar10-resnet56 INFO: Epoch 150/300, Acc=0.8874, Val Loss=0.3609, lr=0.0200
[03/04 13:22:51] cifar10-resnet56 INFO: Epoch 151/300, Acc=0.8889, Val Loss=0.3746, lr=0.0200
[03/04 13:22:56] cifar10-resnet56 INFO: Epoch 152/300, Acc=0.8928, Val Loss=0.3336, lr=0.0200
[03/04 13:23:00] cifar10-resnet56 INFO: Epoch 153/300, Acc=0.8639, Val Loss=0.4540, lr=0.0200
[03/04 13:23:05] cifar10-resnet56 INFO: Epoch 154/300, Acc=0.8943, Val Loss=0.3474, lr=0.0200
[03/04 13:23:09] cifar10-resnet56 INFO: Epoch 155/300, Acc=0.8993, Val Loss=0.3290, lr=0.0200
[03/04 13:23:13] cifar10-resnet56 INFO: Epoch 156/300, Acc=0.9010, Val Loss=0.3174, lr=0.0200
[03/04 13:23:18] cifar10-resnet56 INFO: Epoch 157/300, Acc=0.8901, Val Loss=0.3546, lr=0.0200
[03/04 13:23:22] cifar10-resnet56 INFO: Epoch 158/300, Acc=0.9013, Val Loss=0.3207, lr=0.0200
[03/04 13:23:27] cifar10-resnet56 INFO: Epoch 159/300, Acc=0.8931, Val Loss=0.3469, lr=0.0200
[03/04 13:23:31] cifar10-resnet56 INFO: Epoch 160/300, Acc=0.8936, Val Loss=0.3476, lr=0.0200
[03/04 13:23:36] cifar10-resnet56 INFO: Epoch 161/300, Acc=0.8913, Val Loss=0.3398, lr=0.0200
[03/04 13:23:40] cifar10-resnet56 INFO: Epoch 162/300, Acc=0.8961, Val Loss=0.3405, lr=0.0200
[03/04 13:23:45] cifar10-resnet56 INFO: Epoch 163/300, Acc=0.8898, Val Loss=0.3568, lr=0.0200
[03/04 13:23:49] cifar10-resnet56 INFO: Epoch 164/300, Acc=0.8873, Val Loss=0.3634, lr=0.0200
[03/04 13:23:53] cifar10-resnet56 INFO: Epoch 165/300, Acc=0.8865, Val Loss=0.3779, lr=0.0200
[03/04 13:23:58] cifar10-resnet56 INFO: Epoch 166/300, Acc=0.8733, Val Loss=0.4167, lr=0.0200
[03/04 13:24:02] cifar10-resnet56 INFO: Epoch 167/300, Acc=0.8697, Val Loss=0.4279, lr=0.0200
[03/04 13:24:07] cifar10-resnet56 INFO: Epoch 168/300, Acc=0.8928, Val Loss=0.3448, lr=0.0200
[03/04 13:24:11] cifar10-resnet56 INFO: Epoch 169/300, Acc=0.8874, Val Loss=0.3734, lr=0.0200
[03/04 13:24:16] cifar10-resnet56 INFO: Epoch 170/300, Acc=0.8968, Val Loss=0.3297, lr=0.0200
[03/04 13:24:20] cifar10-resnet56 INFO: Epoch 171/300, Acc=0.8975, Val Loss=0.3292, lr=0.0200
[03/04 13:24:25] cifar10-resnet56 INFO: Epoch 172/300, Acc=0.8920, Val Loss=0.3477, lr=0.0200
[03/04 13:24:29] cifar10-resnet56 INFO: Epoch 173/300, Acc=0.9020, Val Loss=0.3236, lr=0.0200
[03/04 13:24:34] cifar10-resnet56 INFO: Epoch 174/300, Acc=0.8958, Val Loss=0.3301, lr=0.0200
[03/04 13:24:38] cifar10-resnet56 INFO: Epoch 175/300, Acc=0.8924, Val Loss=0.3397, lr=0.0200
[03/04 13:24:43] cifar10-resnet56 INFO: Epoch 176/300, Acc=0.8900, Val Loss=0.3579, lr=0.0200
[03/04 13:24:47] cifar10-resnet56 INFO: Epoch 177/300, Acc=0.8935, Val Loss=0.3595, lr=0.0200
[03/04 13:24:51] cifar10-resnet56 INFO: Epoch 178/300, Acc=0.8738, Val Loss=0.4415, lr=0.0200
[03/04 13:24:56] cifar10-resnet56 INFO: Epoch 179/300, Acc=0.9041, Val Loss=0.3108, lr=0.0200
