[03/02 17:21:56] cifar10-resnet56 INFO: Load pruned model from eccv_abla_r56_base/4/cifar10/prune/cifar10-group_norm_sl_itosp-resnet56-pruning-rate-0.5/pruned_ckpts/pruned_model_epoch_130.pth
[03/02 17:21:56] cifar10-resnet56 INFO: Params: 0.86 M => 0.45 M, (Param RR 47.39%)
[03/02 17:21:56] cifar10-resnet56 INFO: FLOPs: 127.12 M => 63.89 M (FLOPs RR 49.74%, Speed-Up 1.99X )
[03/02 17:22:01] cifar10-resnet56 INFO: Epoch 131/300, Acc=0.8700, Val Loss=0.4106, lr=0.0200
[03/02 17:22:06] cifar10-resnet56 INFO: Epoch 132/300, Acc=0.8903, Val Loss=0.3406, lr=0.0200
[03/02 17:22:11] cifar10-resnet56 INFO: Epoch 133/300, Acc=0.8798, Val Loss=0.3882, lr=0.0200
[03/02 17:22:16] cifar10-resnet56 INFO: Epoch 134/300, Acc=0.8874, Val Loss=0.3528, lr=0.0200
[03/02 17:22:21] cifar10-resnet56 INFO: Epoch 135/300, Acc=0.8694, Val Loss=0.4251, lr=0.0200
[03/02 17:22:25] cifar10-resnet56 INFO: Epoch 136/300, Acc=0.8911, Val Loss=0.3379, lr=0.0200
[03/02 17:22:30] cifar10-resnet56 INFO: Epoch 137/300, Acc=0.8877, Val Loss=0.3620, lr=0.0200
[03/02 17:22:35] cifar10-resnet56 INFO: Epoch 138/300, Acc=0.8713, Val Loss=0.4096, lr=0.0200
[03/02 17:22:39] cifar10-resnet56 INFO: Epoch 139/300, Acc=0.8908, Val Loss=0.3529, lr=0.0200
[03/02 17:22:44] cifar10-resnet56 INFO: Epoch 140/300, Acc=0.8926, Val Loss=0.3502, lr=0.0200
[03/02 17:22:49] cifar10-resnet56 INFO: Epoch 141/300, Acc=0.8946, Val Loss=0.3273, lr=0.0200
[03/02 17:22:54] cifar10-resnet56 INFO: Epoch 142/300, Acc=0.8867, Val Loss=0.3642, lr=0.0200
[03/02 17:22:58] cifar10-resnet56 INFO: Epoch 143/300, Acc=0.8805, Val Loss=0.4026, lr=0.0200
[03/02 17:23:03] cifar10-resnet56 INFO: Epoch 144/300, Acc=0.8937, Val Loss=0.3380, lr=0.0200
[03/02 17:23:08] cifar10-resnet56 INFO: Epoch 145/300, Acc=0.8748, Val Loss=0.4179, lr=0.0200
[03/02 17:23:13] cifar10-resnet56 INFO: Epoch 146/300, Acc=0.8633, Val Loss=0.4409, lr=0.0200
[03/02 17:23:17] cifar10-resnet56 INFO: Epoch 147/300, Acc=0.9024, Val Loss=0.3212, lr=0.0200
[03/02 17:23:22] cifar10-resnet56 INFO: Epoch 148/300, Acc=0.8752, Val Loss=0.4222, lr=0.0200
[03/02 17:23:27] cifar10-resnet56 INFO: Epoch 149/300, Acc=0.8891, Val Loss=0.3654, lr=0.0200
[03/02 17:23:32] cifar10-resnet56 INFO: Epoch 150/300, Acc=0.8995, Val Loss=0.3185, lr=0.0200
[03/02 17:23:36] cifar10-resnet56 INFO: Epoch 151/300, Acc=0.8867, Val Loss=0.3587, lr=0.0200
[03/02 17:23:41] cifar10-resnet56 INFO: Epoch 152/300, Acc=0.8826, Val Loss=0.3777, lr=0.0200
[03/02 17:23:46] cifar10-resnet56 INFO: Epoch 153/300, Acc=0.8735, Val Loss=0.4246, lr=0.0200
[03/02 17:23:51] cifar10-resnet56 INFO: Epoch 154/300, Acc=0.8796, Val Loss=0.3957, lr=0.0200
[03/02 17:23:55] cifar10-resnet56 INFO: Epoch 155/300, Acc=0.8998, Val Loss=0.3250, lr=0.0200
[03/02 17:24:00] cifar10-resnet56 INFO: Epoch 156/300, Acc=0.8847, Val Loss=0.3884, lr=0.0200
[03/02 17:24:05] cifar10-resnet56 INFO: Epoch 157/300, Acc=0.8819, Val Loss=0.3872, lr=0.0200
