[02/28 15:20:16] cifar10-resnet56 INFO: Params: 0.86 M => 0.47 M, (Param RR 44.52%)
[02/28 15:20:16] cifar10-resnet56 INFO: FLOPs: 127.12 M => 63.63 M (FLOPs RR 49.94%, Speed-Up 2.00X )
[02/28 15:20:21] cifar10-resnet56 INFO: Epoch 51/300, Acc=0.7646, Val Loss=0.7070, lr=0.1000
[02/28 15:20:25] cifar10-resnet56 INFO: Epoch 52/300, Acc=0.7352, Val Loss=0.8845, lr=0.1000
[02/28 15:20:30] cifar10-resnet56 INFO: Epoch 53/300, Acc=0.7547, Val Loss=0.7855, lr=0.1000
[02/28 15:20:34] cifar10-resnet56 INFO: Epoch 54/300, Acc=0.7744, Val Loss=0.6817, lr=0.1000
[02/28 15:20:39] cifar10-resnet56 INFO: Epoch 55/300, Acc=0.7673, Val Loss=0.7056, lr=0.1000
[02/28 15:20:44] cifar10-resnet56 INFO: Epoch 56/300, Acc=0.7647, Val Loss=0.7975, lr=0.1000
[02/28 15:20:48] cifar10-resnet56 INFO: Epoch 57/300, Acc=0.7950, Val Loss=0.6244, lr=0.1000
[02/28 15:20:53] cifar10-resnet56 INFO: Epoch 58/300, Acc=0.8025, Val Loss=0.6112, lr=0.1000
[02/28 15:20:57] cifar10-resnet56 INFO: Epoch 59/300, Acc=0.8153, Val Loss=0.5707, lr=0.1000
[02/28 15:21:02] cifar10-resnet56 INFO: Epoch 60/300, Acc=0.8125, Val Loss=0.5544, lr=0.1000
[02/28 15:21:06] cifar10-resnet56 INFO: Epoch 61/300, Acc=0.7684, Val Loss=0.7402, lr=0.1000
[02/28 15:21:11] cifar10-resnet56 INFO: Epoch 62/300, Acc=0.7682, Val Loss=0.7148, lr=0.1000
[02/28 15:21:16] cifar10-resnet56 INFO: Epoch 63/300, Acc=0.7836, Val Loss=0.6642, lr=0.1000
[02/28 15:21:20] cifar10-resnet56 INFO: Epoch 64/300, Acc=0.8247, Val Loss=0.5293, lr=0.1000
[02/28 15:21:25] cifar10-resnet56 INFO: Epoch 65/300, Acc=0.6900, Val Loss=1.0269, lr=0.1000
[02/28 15:21:29] cifar10-resnet56 INFO: Epoch 66/300, Acc=0.7241, Val Loss=0.8952, lr=0.1000
[02/28 15:21:34] cifar10-resnet56 INFO: Epoch 67/300, Acc=0.8153, Val Loss=0.5400, lr=0.1000
[02/28 15:21:38] cifar10-resnet56 INFO: Epoch 68/300, Acc=0.8327, Val Loss=0.5131, lr=0.1000
[02/28 15:21:43] cifar10-resnet56 INFO: Epoch 69/300, Acc=0.7453, Val Loss=0.8589, lr=0.1000
[02/28 15:21:48] cifar10-resnet56 INFO: Epoch 70/300, Acc=0.8416, Val Loss=0.4519, lr=0.1000
[02/28 15:21:52] cifar10-resnet56 INFO: Epoch 71/300, Acc=0.6629, Val Loss=1.2431, lr=0.1000
[02/28 15:21:57] cifar10-resnet56 INFO: Epoch 72/300, Acc=0.8024, Val Loss=0.5876, lr=0.1000
[02/28 15:22:01] cifar10-resnet56 INFO: Epoch 73/300, Acc=0.7319, Val Loss=0.8691, lr=0.1000
[02/28 15:22:06] cifar10-resnet56 INFO: Epoch 74/300, Acc=0.6973, Val Loss=1.1115, lr=0.1000
[02/28 15:22:10] cifar10-resnet56 INFO: Epoch 75/300, Acc=0.7790, Val Loss=0.6574, lr=0.1000
[02/28 15:22:15] cifar10-resnet56 INFO: Epoch 76/300, Acc=0.7989, Val Loss=0.6012, lr=0.1000
[02/28 15:22:20] cifar10-resnet56 INFO: Epoch 77/300, Acc=0.8008, Val Loss=0.5851, lr=0.1000
[02/28 15:22:24] cifar10-resnet56 INFO: Epoch 78/300, Acc=0.7987, Val Loss=0.6239, lr=0.1000
[02/28 15:22:29] cifar10-resnet56 INFO: Epoch 79/300, Acc=0.6558, Val Loss=1.3257, lr=0.1000
[02/28 15:22:33] cifar10-resnet56 INFO: Epoch 80/300, Acc=0.7898, Val Loss=0.6311, lr=0.1000
[02/28 15:22:38] cifar10-resnet56 INFO: Epoch 81/300, Acc=0.8042, Val Loss=0.5981, lr=0.1000
[02/28 15:22:42] cifar10-resnet56 INFO: Epoch 82/300, Acc=0.8028, Val Loss=0.6290, lr=0.1000
[02/28 15:22:47] cifar10-resnet56 INFO: Epoch 83/300, Acc=0.6119, Val Loss=1.5318, lr=0.1000
[02/28 15:22:52] cifar10-resnet56 INFO: Epoch 84/300, Acc=0.8081, Val Loss=0.6013, lr=0.1000
[02/28 15:22:56] cifar10-resnet56 INFO: Epoch 85/300, Acc=0.8217, Val Loss=0.5313, lr=0.1000
[02/28 15:23:01] cifar10-resnet56 INFO: Epoch 86/300, Acc=0.7180, Val Loss=0.8556, lr=0.1000
[02/28 15:23:05] cifar10-resnet56 INFO: Epoch 87/300, Acc=0.8083, Val Loss=0.5957, lr=0.1000
[02/28 15:23:10] cifar10-resnet56 INFO: Epoch 88/300, Acc=0.8120, Val Loss=0.5700, lr=0.1000
[02/28 15:23:14] cifar10-resnet56 INFO: Epoch 89/300, Acc=0.8078, Val Loss=0.5795, lr=0.1000
[02/28 15:23:19] cifar10-resnet56 INFO: Epoch 90/300, Acc=0.7629, Val Loss=0.7660, lr=0.0200
[02/28 15:23:23] cifar10-resnet56 INFO: Epoch 91/300, Acc=0.9007, Val Loss=0.2993, lr=0.0200
[02/28 15:23:28] cifar10-resnet56 INFO: Epoch 92/300, Acc=0.9028, Val Loss=0.2898, lr=0.0200
[02/28 15:23:33] cifar10-resnet56 INFO: Epoch 93/300, Acc=0.9025, Val Loss=0.2936, lr=0.0200
[02/28 15:23:37] cifar10-resnet56 INFO: Epoch 94/300, Acc=0.9015, Val Loss=0.3021, lr=0.0200
[02/28 15:23:42] cifar10-resnet56 INFO: Epoch 95/300, Acc=0.8983, Val Loss=0.3089, lr=0.0200
[02/28 15:23:46] cifar10-resnet56 INFO: Epoch 96/300, Acc=0.8894, Val Loss=0.3498, lr=0.0200
[02/28 15:23:51] cifar10-resnet56 INFO: Epoch 97/300, Acc=0.9042, Val Loss=0.3075, lr=0.0200
[02/28 15:23:55] cifar10-resnet56 INFO: Epoch 98/300, Acc=0.8981, Val Loss=0.3133, lr=0.0200
[02/28 15:24:00] cifar10-resnet56 INFO: Epoch 99/300, Acc=0.8944, Val Loss=0.3287, lr=0.0200
[02/28 15:24:05] cifar10-resnet56 INFO: Epoch 100/300, Acc=0.8975, Val Loss=0.3130, lr=0.0200
[02/28 15:24:09] cifar10-resnet56 INFO: Epoch 101/300, Acc=0.8835, Val Loss=0.3616, lr=0.0200
[02/28 15:24:14] cifar10-resnet56 INFO: Epoch 102/300, Acc=0.8970, Val Loss=0.3312, lr=0.0200
[02/28 15:24:18] cifar10-resnet56 INFO: Epoch 103/300, Acc=0.9003, Val Loss=0.3106, lr=0.0200
[02/28 15:24:23] cifar10-resnet56 INFO: Epoch 104/300, Acc=0.8951, Val Loss=0.3255, lr=0.0200
[02/28 15:24:27] cifar10-resnet56 INFO: Epoch 105/300, Acc=0.8951, Val Loss=0.3162, lr=0.0200
[02/28 15:24:32] cifar10-resnet56 INFO: Epoch 106/300, Acc=0.8937, Val Loss=0.3300, lr=0.0200
[02/28 15:24:37] cifar10-resnet56 INFO: Epoch 107/300, Acc=0.8861, Val Loss=0.3568, lr=0.0200
[02/28 15:24:41] cifar10-resnet56 INFO: Epoch 108/300, Acc=0.8816, Val Loss=0.3579, lr=0.0200
[02/28 15:24:46] cifar10-resnet56 INFO: Epoch 109/300, Acc=0.8946, Val Loss=0.3358, lr=0.0200
[02/28 15:24:50] cifar10-resnet56 INFO: Epoch 110/300, Acc=0.8705, Val Loss=0.4327, lr=0.0200
[02/28 15:24:55] cifar10-resnet56 INFO: Epoch 111/300, Acc=0.8973, Val Loss=0.3175, lr=0.0200
[02/28 15:24:59] cifar10-resnet56 INFO: Epoch 112/300, Acc=0.8929, Val Loss=0.3342, lr=0.0200
[02/28 15:25:04] cifar10-resnet56 INFO: Epoch 113/300, Acc=0.8844, Val Loss=0.3724, lr=0.0200
[02/28 15:25:09] cifar10-resnet56 INFO: Epoch 114/300, Acc=0.8802, Val Loss=0.3937, lr=0.0200
[02/28 15:25:13] cifar10-resnet56 INFO: Epoch 115/300, Acc=0.8896, Val Loss=0.3461, lr=0.0200
[02/28 15:25:18] cifar10-resnet56 INFO: Epoch 116/300, Acc=0.8861, Val Loss=0.3545, lr=0.0200
[02/28 15:25:22] cifar10-resnet56 INFO: Epoch 117/300, Acc=0.8766, Val Loss=0.4098, lr=0.0200
[02/28 15:25:27] cifar10-resnet56 INFO: Epoch 118/300, Acc=0.8798, Val Loss=0.3775, lr=0.0200
[02/28 15:25:31] cifar10-resnet56 INFO: Epoch 119/300, Acc=0.8825, Val Loss=0.3856, lr=0.0200
[02/28 15:25:36] cifar10-resnet56 INFO: Epoch 120/300, Acc=0.8876, Val Loss=0.3644, lr=0.0200
