[03/04 13:33:55] cifar10-resnet56 INFO: Load pruned model from eccv_abla_r56_base/4/cifar10/prune/cifar10-group_norm_sl_itosp-resnet56-pruning-rate-0.5/pruned_ckpts/pruned_model_epoch_110.pth
[03/04 13:33:55] cifar10-resnet56 INFO: Params: 0.86 M => 0.45 M, (Param RR 47.39%)
[03/04 13:33:55] cifar10-resnet56 INFO: FLOPs: 127.12 M => 63.89 M (FLOPs RR 49.74%, Speed-Up 1.99X )
[03/04 13:34:00] cifar10-resnet56 INFO: Epoch 111/300, Acc=0.8958, Val Loss=0.3153, lr=0.0200
[03/04 13:34:04] cifar10-resnet56 INFO: Epoch 112/300, Acc=0.8676, Val Loss=0.4333, lr=0.0200
[03/04 13:34:09] cifar10-resnet56 INFO: Epoch 113/300, Acc=0.8931, Val Loss=0.3430, lr=0.0200
[03/04 13:34:14] cifar10-resnet56 INFO: Epoch 114/300, Acc=0.8812, Val Loss=0.3883, lr=0.0200
[03/04 13:34:18] cifar10-resnet56 INFO: Epoch 115/300, Acc=0.8805, Val Loss=0.3563, lr=0.0200
[03/04 13:34:23] cifar10-resnet56 INFO: Epoch 116/300, Acc=0.8857, Val Loss=0.3712, lr=0.0200
[03/04 13:34:28] cifar10-resnet56 INFO: Epoch 117/300, Acc=0.8715, Val Loss=0.3922, lr=0.0200
[03/04 13:34:32] cifar10-resnet56 INFO: Epoch 118/300, Acc=0.8792, Val Loss=0.3666, lr=0.0200
[03/04 13:34:37] cifar10-resnet56 INFO: Epoch 119/300, Acc=0.8961, Val Loss=0.3235, lr=0.0200
[03/04 13:34:42] cifar10-resnet56 INFO: Epoch 120/300, Acc=0.8601, Val Loss=0.4588, lr=0.0200
[03/04 13:34:46] cifar10-resnet56 INFO: Epoch 121/300, Acc=0.8908, Val Loss=0.3355, lr=0.0200
[03/04 13:34:51] cifar10-resnet56 INFO: Epoch 122/300, Acc=0.8979, Val Loss=0.3233, lr=0.0200
[03/04 13:34:56] cifar10-resnet56 INFO: Epoch 123/300, Acc=0.9005, Val Loss=0.3124, lr=0.0200
[03/04 13:35:00] cifar10-resnet56 INFO: Epoch 124/300, Acc=0.8740, Val Loss=0.3975, lr=0.0200
[03/04 13:35:05] cifar10-resnet56 INFO: Epoch 125/300, Acc=0.8928, Val Loss=0.3586, lr=0.0200
[03/04 13:35:10] cifar10-resnet56 INFO: Epoch 126/300, Acc=0.8921, Val Loss=0.3366, lr=0.0200
[03/04 13:35:14] cifar10-resnet56 INFO: Epoch 127/300, Acc=0.8675, Val Loss=0.4412, lr=0.0200
[03/04 13:35:19] cifar10-resnet56 INFO: Epoch 128/300, Acc=0.8919, Val Loss=0.3437, lr=0.0200
[03/04 13:35:23] cifar10-resnet56 INFO: Epoch 129/300, Acc=0.8969, Val Loss=0.3387, lr=0.0200
[03/04 13:35:28] cifar10-resnet56 INFO: Epoch 130/300, Acc=0.8946, Val Loss=0.3308, lr=0.0200
[03/04 13:35:33] cifar10-resnet56 INFO: Epoch 131/300, Acc=0.8798, Val Loss=0.3754, lr=0.0200
[03/04 13:35:37] cifar10-resnet56 INFO: Epoch 132/300, Acc=0.8851, Val Loss=0.3699, lr=0.0200
[03/04 13:35:42] cifar10-resnet56 INFO: Epoch 133/300, Acc=0.8885, Val Loss=0.3456, lr=0.0200
[03/04 13:35:47] cifar10-resnet56 INFO: Epoch 134/300, Acc=0.8824, Val Loss=0.3863, lr=0.0200
[03/04 13:35:51] cifar10-resnet56 INFO: Epoch 135/300, Acc=0.8970, Val Loss=0.3309, lr=0.0200
[03/04 13:35:56] cifar10-resnet56 INFO: Epoch 136/300, Acc=0.8904, Val Loss=0.3438, lr=0.0200
[03/04 13:36:01] cifar10-resnet56 INFO: Epoch 137/300, Acc=0.8863, Val Loss=0.3640, lr=0.0200
[03/04 13:36:05] cifar10-resnet56 INFO: Epoch 138/300, Acc=0.8933, Val Loss=0.3495, lr=0.0200
[03/04 13:36:10] cifar10-resnet56 INFO: Epoch 139/300, Acc=0.8860, Val Loss=0.3673, lr=0.0200
[03/04 13:36:15] cifar10-resnet56 INFO: Epoch 140/300, Acc=0.8904, Val Loss=0.3584, lr=0.0200
[03/04 13:36:19] cifar10-resnet56 INFO: Epoch 141/300, Acc=0.8985, Val Loss=0.3319, lr=0.0200
[03/04 13:36:24] cifar10-resnet56 INFO: Epoch 142/300, Acc=0.8929, Val Loss=0.3444, lr=0.0200
[03/04 13:36:28] cifar10-resnet56 INFO: Epoch 143/300, Acc=0.8901, Val Loss=0.3572, lr=0.0200
[03/04 13:36:33] cifar10-resnet56 INFO: Epoch 144/300, Acc=0.8622, Val Loss=0.4648, lr=0.0200
[03/04 13:36:38] cifar10-resnet56 INFO: Epoch 145/300, Acc=0.8951, Val Loss=0.3315, lr=0.0200
[03/04 13:36:42] cifar10-resnet56 INFO: Epoch 146/300, Acc=0.8853, Val Loss=0.3613, lr=0.0200
[03/04 13:36:47] cifar10-resnet56 INFO: Epoch 147/300, Acc=0.8889, Val Loss=0.3622, lr=0.0200
[03/04 13:36:52] cifar10-resnet56 INFO: Epoch 148/300, Acc=0.8853, Val Loss=0.3870, lr=0.0200
[03/04 13:36:56] cifar10-resnet56 INFO: Epoch 149/300, Acc=0.8971, Val Loss=0.3314, lr=0.0200
[03/04 13:37:01] cifar10-resnet56 INFO: Epoch 150/300, Acc=0.8851, Val Loss=0.3651, lr=0.0200
[03/04 13:37:06] cifar10-resnet56 INFO: Epoch 151/300, Acc=0.8927, Val Loss=0.3478, lr=0.0200
[03/04 13:37:10] cifar10-resnet56 INFO: Epoch 152/300, Acc=0.8969, Val Loss=0.3266, lr=0.0200
[03/04 13:37:15] cifar10-resnet56 INFO: Epoch 153/300, Acc=0.8893, Val Loss=0.3556, lr=0.0200
[03/04 13:37:20] cifar10-resnet56 INFO: Epoch 154/300, Acc=0.8877, Val Loss=0.3608, lr=0.0200
[03/04 13:37:25] cifar10-resnet56 INFO: Epoch 155/300, Acc=0.8948, Val Loss=0.3358, lr=0.0200
[03/04 13:37:29] cifar10-resnet56 INFO: Epoch 156/300, Acc=0.8979, Val Loss=0.3241, lr=0.0200
[03/04 13:37:34] cifar10-resnet56 INFO: Epoch 157/300, Acc=0.8966, Val Loss=0.3221, lr=0.0200
[03/04 13:37:39] cifar10-resnet56 INFO: Epoch 158/300, Acc=0.8810, Val Loss=0.3834, lr=0.0200
[03/04 13:37:43] cifar10-resnet56 INFO: Epoch 159/300, Acc=0.8943, Val Loss=0.3437, lr=0.0200
[03/04 13:37:48] cifar10-resnet56 INFO: Epoch 160/300, Acc=0.8911, Val Loss=0.3561, lr=0.0200
[03/04 13:37:53] cifar10-resnet56 INFO: Epoch 161/300, Acc=0.8870, Val Loss=0.3636, lr=0.0200
[03/04 13:37:57] cifar10-resnet56 INFO: Epoch 162/300, Acc=0.8889, Val Loss=0.3686, lr=0.0200
[03/04 13:38:02] cifar10-resnet56 INFO: Epoch 163/300, Acc=0.8935, Val Loss=0.3465, lr=0.0200
[03/04 13:38:06] cifar10-resnet56 INFO: Epoch 164/300, Acc=0.8884, Val Loss=0.3657, lr=0.0200
[03/04 13:38:11] cifar10-resnet56 INFO: Epoch 165/300, Acc=0.8876, Val Loss=0.3630, lr=0.0200
[03/04 13:38:16] cifar10-resnet56 INFO: Epoch 166/300, Acc=0.8743, Val Loss=0.4175, lr=0.0200
[03/04 13:38:20] cifar10-resnet56 INFO: Epoch 167/300, Acc=0.8977, Val Loss=0.3361, lr=0.0200
[03/04 13:38:25] cifar10-resnet56 INFO: Epoch 168/300, Acc=0.8974, Val Loss=0.3254, lr=0.0200
[03/04 13:38:30] cifar10-resnet56 INFO: Epoch 169/300, Acc=0.8841, Val Loss=0.3821, lr=0.0200
[03/04 13:38:34] cifar10-resnet56 INFO: Epoch 170/300, Acc=0.8926, Val Loss=0.3614, lr=0.0200
[03/04 13:38:39] cifar10-resnet56 INFO: Epoch 171/300, Acc=0.8970, Val Loss=0.3248, lr=0.0200
[03/04 13:38:44] cifar10-resnet56 INFO: Epoch 172/300, Acc=0.8919, Val Loss=0.3669, lr=0.0200
[03/04 13:38:48] cifar10-resnet56 INFO: Epoch 173/300, Acc=0.8903, Val Loss=0.3539, lr=0.0200
[03/04 13:38:53] cifar10-resnet56 INFO: Epoch 174/300, Acc=0.8810, Val Loss=0.3801, lr=0.0200
[03/04 13:38:57] cifar10-resnet56 INFO: Epoch 175/300, Acc=0.8854, Val Loss=0.3875, lr=0.0200
[03/04 13:39:02] cifar10-resnet56 INFO: Epoch 176/300, Acc=0.8998, Val Loss=0.3138, lr=0.0200
[03/04 13:39:07] cifar10-resnet56 INFO: Epoch 177/300, Acc=0.8966, Val Loss=0.3529, lr=0.0200
[03/04 13:39:11] cifar10-resnet56 INFO: Epoch 178/300, Acc=0.8859, Val Loss=0.3680, lr=0.0200
[03/04 13:39:16] cifar10-resnet56 INFO: Epoch 179/300, Acc=0.8876, Val Loss=0.3719, lr=0.0200
[03/04 13:39:21] cifar10-resnet56 INFO: Epoch 180/300, Acc=0.8904, Val Loss=0.3687, lr=0.0040
[03/04 13:39:25] cifar10-resnet56 INFO: Epoch 181/300, Acc=0.9277, Val Loss=0.2332, lr=0.0040
[03/04 13:39:30] cifar10-resnet56 INFO: Epoch 182/300, Acc=0.9298, Val Loss=0.2320, lr=0.0040
[03/04 13:39:35] cifar10-resnet56 INFO: Epoch 183/300, Acc=0.9308, Val Loss=0.2379, lr=0.0040
[03/04 13:39:39] cifar10-resnet56 INFO: Epoch 184/300, Acc=0.9334, Val Loss=0.2351, lr=0.0040
[03/04 13:39:44] cifar10-resnet56 INFO: Epoch 185/300, Acc=0.9314, Val Loss=0.2413, lr=0.0040
[03/04 13:39:49] cifar10-resnet56 INFO: Epoch 186/300, Acc=0.9360, Val Loss=0.2373, lr=0.0040
