[02/28 23:43:41] cifar10-resnet56 INFO: Params: 0.86 M => 0.44 M, (Param RR 48.90%)
[02/28 23:43:41] cifar10-resnet56 INFO: FLOPs: 127.12 M => 63.38 M (FLOPs RR 50.14%, Speed-Up 2.01X )
[02/28 23:43:46] cifar10-resnet56 INFO: Epoch 31/300, Acc=0.7586, Val Loss=0.7200, lr=0.1000
[02/28 23:43:51] cifar10-resnet56 INFO: Epoch 32/300, Acc=0.6762, Val Loss=1.0143, lr=0.1000
[02/28 23:43:56] cifar10-resnet56 INFO: Epoch 33/300, Acc=0.8016, Val Loss=0.5985, lr=0.1000
[02/28 23:44:01] cifar10-resnet56 INFO: Epoch 34/300, Acc=0.7897, Val Loss=0.6136, lr=0.1000
[02/28 23:44:06] cifar10-resnet56 INFO: Epoch 35/300, Acc=0.7375, Val Loss=0.8815, lr=0.1000
[02/28 23:44:11] cifar10-resnet56 INFO: Epoch 36/300, Acc=0.7730, Val Loss=0.7767, lr=0.1000
[02/28 23:44:16] cifar10-resnet56 INFO: Epoch 37/300, Acc=0.7810, Val Loss=0.7423, lr=0.1000
[02/28 23:44:20] cifar10-resnet56 INFO: Epoch 38/300, Acc=0.8110, Val Loss=0.5718, lr=0.1000
[02/28 23:44:25] cifar10-resnet56 INFO: Epoch 39/300, Acc=0.8021, Val Loss=0.6174, lr=0.1000
[02/28 23:44:30] cifar10-resnet56 INFO: Epoch 40/300, Acc=0.7826, Val Loss=0.6739, lr=0.1000
[02/28 23:44:35] cifar10-resnet56 INFO: Epoch 41/300, Acc=0.7960, Val Loss=0.6205, lr=0.1000
[02/28 23:44:40] cifar10-resnet56 INFO: Epoch 42/300, Acc=0.8041, Val Loss=0.6010, lr=0.1000
[02/28 23:44:45] cifar10-resnet56 INFO: Epoch 43/300, Acc=0.8085, Val Loss=0.5914, lr=0.1000
[02/28 23:44:50] cifar10-resnet56 INFO: Epoch 44/300, Acc=0.8173, Val Loss=0.5556, lr=0.1000
[02/28 23:44:54] cifar10-resnet56 INFO: Epoch 45/300, Acc=0.8317, Val Loss=0.5020, lr=0.1000
[02/28 23:44:59] cifar10-resnet56 INFO: Epoch 46/300, Acc=0.8031, Val Loss=0.6043, lr=0.1000
[02/28 23:45:04] cifar10-resnet56 INFO: Epoch 47/300, Acc=0.7773, Val Loss=0.6542, lr=0.1000
[02/28 23:45:09] cifar10-resnet56 INFO: Epoch 48/300, Acc=0.7855, Val Loss=0.6683, lr=0.1000
[02/28 23:45:14] cifar10-resnet56 INFO: Epoch 49/300, Acc=0.7960, Val Loss=0.6783, lr=0.1000
[02/28 23:45:19] cifar10-resnet56 INFO: Epoch 50/300, Acc=0.8233, Val Loss=0.5190, lr=0.1000
[02/28 23:45:24] cifar10-resnet56 INFO: Epoch 51/300, Acc=0.8098, Val Loss=0.5533, lr=0.1000
[02/28 23:45:28] cifar10-resnet56 INFO: Epoch 52/300, Acc=0.8277, Val Loss=0.5124, lr=0.1000
[02/28 23:45:33] cifar10-resnet56 INFO: Epoch 53/300, Acc=0.8003, Val Loss=0.5920, lr=0.1000
[02/28 23:45:38] cifar10-resnet56 INFO: Epoch 54/300, Acc=0.8103, Val Loss=0.5620, lr=0.1000
[02/28 23:45:43] cifar10-resnet56 INFO: Epoch 55/300, Acc=0.8039, Val Loss=0.5882, lr=0.1000
[02/28 23:45:48] cifar10-resnet56 INFO: Epoch 56/300, Acc=0.7946, Val Loss=0.6118, lr=0.1000
[02/28 23:45:53] cifar10-resnet56 INFO: Epoch 57/300, Acc=0.7899, Val Loss=0.6383, lr=0.1000
[02/28 23:45:58] cifar10-resnet56 INFO: Epoch 58/300, Acc=0.8127, Val Loss=0.5943, lr=0.1000
[02/28 23:46:03] cifar10-resnet56 INFO: Epoch 59/300, Acc=0.8098, Val Loss=0.5848, lr=0.1000
[02/28 23:46:07] cifar10-resnet56 INFO: Epoch 60/300, Acc=0.7988, Val Loss=0.6073, lr=0.1000
[02/28 23:46:12] cifar10-resnet56 INFO: Epoch 61/300, Acc=0.7584, Val Loss=0.7828, lr=0.1000
[02/28 23:46:17] cifar10-resnet56 INFO: Epoch 62/300, Acc=0.7688, Val Loss=0.7417, lr=0.1000
[02/28 23:46:22] cifar10-resnet56 INFO: Epoch 63/300, Acc=0.7963, Val Loss=0.6556, lr=0.1000
[02/28 23:46:27] cifar10-resnet56 INFO: Epoch 64/300, Acc=0.8082, Val Loss=0.6144, lr=0.1000
[02/28 23:46:32] cifar10-resnet56 INFO: Epoch 65/300, Acc=0.8303, Val Loss=0.4966, lr=0.1000
[02/28 23:46:37] cifar10-resnet56 INFO: Epoch 66/300, Acc=0.8131, Val Loss=0.5779, lr=0.1000
[02/28 23:46:42] cifar10-resnet56 INFO: Epoch 67/300, Acc=0.8028, Val Loss=0.6067, lr=0.1000
[02/28 23:46:47] cifar10-resnet56 INFO: Epoch 68/300, Acc=0.7493, Val Loss=0.7726, lr=0.1000
[02/28 23:46:52] cifar10-resnet56 INFO: Epoch 69/300, Acc=0.8327, Val Loss=0.5139, lr=0.1000
[02/28 23:46:56] cifar10-resnet56 INFO: Epoch 70/300, Acc=0.7779, Val Loss=0.7108, lr=0.1000
[02/28 23:47:01] cifar10-resnet56 INFO: Epoch 71/300, Acc=0.6811, Val Loss=1.0844, lr=0.1000
[02/28 23:47:06] cifar10-resnet56 INFO: Epoch 72/300, Acc=0.8445, Val Loss=0.4654, lr=0.1000
[02/28 23:47:11] cifar10-resnet56 INFO: Epoch 73/300, Acc=0.8023, Val Loss=0.6009, lr=0.1000
[02/28 23:47:16] cifar10-resnet56 INFO: Epoch 74/300, Acc=0.7753, Val Loss=0.6789, lr=0.1000
[02/28 23:47:21] cifar10-resnet56 INFO: Epoch 75/300, Acc=0.8163, Val Loss=0.5482, lr=0.1000
[02/28 23:47:25] cifar10-resnet56 INFO: Epoch 76/300, Acc=0.8095, Val Loss=0.5838, lr=0.1000
[02/28 23:47:30] cifar10-resnet56 INFO: Epoch 77/300, Acc=0.8219, Val Loss=0.5376, lr=0.1000
[02/28 23:47:35] cifar10-resnet56 INFO: Epoch 78/300, Acc=0.7892, Val Loss=0.6356, lr=0.1000
[02/28 23:47:40] cifar10-resnet56 INFO: Epoch 79/300, Acc=0.8018, Val Loss=0.6194, lr=0.1000
[02/28 23:47:45] cifar10-resnet56 INFO: Epoch 80/300, Acc=0.8044, Val Loss=0.5943, lr=0.1000
[02/28 23:47:50] cifar10-resnet56 INFO: Epoch 81/300, Acc=0.7998, Val Loss=0.6126, lr=0.1000
[02/28 23:47:55] cifar10-resnet56 INFO: Epoch 82/300, Acc=0.8423, Val Loss=0.4853, lr=0.1000
[02/28 23:48:00] cifar10-resnet56 INFO: Epoch 83/300, Acc=0.7424, Val Loss=0.8472, lr=0.1000
[02/28 23:48:04] cifar10-resnet56 INFO: Epoch 84/300, Acc=0.8063, Val Loss=0.5847, lr=0.1000
[02/28 23:48:09] cifar10-resnet56 INFO: Epoch 85/300, Acc=0.8063, Val Loss=0.5803, lr=0.1000
[02/28 23:48:14] cifar10-resnet56 INFO: Epoch 86/300, Acc=0.8145, Val Loss=0.5457, lr=0.1000
[02/28 23:48:19] cifar10-resnet56 INFO: Epoch 87/300, Acc=0.8517, Val Loss=0.4483, lr=0.1000
[02/28 23:48:24] cifar10-resnet56 INFO: Epoch 88/300, Acc=0.8200, Val Loss=0.5490, lr=0.1000
[02/28 23:48:29] cifar10-resnet56 INFO: Epoch 89/300, Acc=0.8309, Val Loss=0.5115, lr=0.1000
[02/28 23:48:33] cifar10-resnet56 INFO: Epoch 90/300, Acc=0.7485, Val Loss=0.8560, lr=0.0200
[02/28 23:48:38] cifar10-resnet56 INFO: Epoch 91/300, Acc=0.9067, Val Loss=0.2753, lr=0.0200
[02/28 23:48:43] cifar10-resnet56 INFO: Epoch 92/300, Acc=0.9071, Val Loss=0.2789, lr=0.0200
[02/28 23:48:48] cifar10-resnet56 INFO: Epoch 93/300, Acc=0.9057, Val Loss=0.2797, lr=0.0200
[02/28 23:48:53] cifar10-resnet56 INFO: Epoch 94/300, Acc=0.9068, Val Loss=0.2915, lr=0.0200
[02/28 23:48:58] cifar10-resnet56 INFO: Epoch 95/300, Acc=0.9048, Val Loss=0.2838, lr=0.0200
[02/28 23:49:02] cifar10-resnet56 INFO: Epoch 96/300, Acc=0.9063, Val Loss=0.2916, lr=0.0200
[02/28 23:49:07] cifar10-resnet56 INFO: Epoch 97/300, Acc=0.8899, Val Loss=0.3329, lr=0.0200
[02/28 23:49:12] cifar10-resnet56 INFO: Epoch 98/300, Acc=0.9018, Val Loss=0.3010, lr=0.0200
[02/28 23:49:17] cifar10-resnet56 INFO: Epoch 99/300, Acc=0.8927, Val Loss=0.3402, lr=0.0200
[02/28 23:49:22] cifar10-resnet56 INFO: Epoch 100/300, Acc=0.8956, Val Loss=0.3180, lr=0.0200
[02/28 23:49:27] cifar10-resnet56 INFO: Epoch 101/300, Acc=0.8949, Val Loss=0.3236, lr=0.0200
[02/28 23:49:32] cifar10-resnet56 INFO: Epoch 102/300, Acc=0.9021, Val Loss=0.3084, lr=0.0200
[02/28 23:49:36] cifar10-resnet56 INFO: Epoch 103/300, Acc=0.9010, Val Loss=0.3159, lr=0.0200
[02/28 23:49:41] cifar10-resnet56 INFO: Epoch 104/300, Acc=0.8969, Val Loss=0.3183, lr=0.0200
[02/28 23:49:46] cifar10-resnet56 INFO: Epoch 105/300, Acc=0.8979, Val Loss=0.3119, lr=0.0200
[02/28 23:49:51] cifar10-resnet56 INFO: Epoch 106/300, Acc=0.8855, Val Loss=0.3540, lr=0.0200
[02/28 23:49:56] cifar10-resnet56 INFO: Epoch 107/300, Acc=0.8853, Val Loss=0.3639, lr=0.0200
[02/28 23:50:01] cifar10-resnet56 INFO: Epoch 108/300, Acc=0.8738, Val Loss=0.3980, lr=0.0200
