[03/02 17:07:38] cifar10-resnet56 INFO: Load pruned model from eccv_abla_r56_base/4/cifar10/prune/cifar10-group_norm_sl_itosp-resnet56-pruning-rate-0.5/pruned_ckpts/pruned_model_epoch_120.pth
[03/02 17:07:38] cifar10-resnet56 INFO: Params: 0.86 M => 0.45 M, (Param RR 47.39%)
[03/02 17:07:38] cifar10-resnet56 INFO: FLOPs: 127.12 M => 63.89 M (FLOPs RR 49.74%, Speed-Up 1.99X )
[03/02 17:07:43] cifar10-resnet56 INFO: Epoch 121/300, Acc=0.8879, Val Loss=0.3428, lr=0.0200
[03/02 17:07:48] cifar10-resnet56 INFO: Epoch 122/300, Acc=0.8874, Val Loss=0.3495, lr=0.0200
[03/02 17:07:53] cifar10-resnet56 INFO: Epoch 123/300, Acc=0.8942, Val Loss=0.3272, lr=0.0200
[03/02 17:07:58] cifar10-resnet56 INFO: Epoch 124/300, Acc=0.8798, Val Loss=0.3962, lr=0.0200
[03/02 17:08:03] cifar10-resnet56 INFO: Epoch 125/300, Acc=0.8733, Val Loss=0.4227, lr=0.0200
[03/02 17:08:07] cifar10-resnet56 INFO: Epoch 126/300, Acc=0.8910, Val Loss=0.3511, lr=0.0200
[03/02 17:08:12] cifar10-resnet56 INFO: Epoch 127/300, Acc=0.8789, Val Loss=0.3814, lr=0.0200
[03/02 17:08:17] cifar10-resnet56 INFO: Epoch 128/300, Acc=0.8926, Val Loss=0.3461, lr=0.0200
[03/02 17:08:22] cifar10-resnet56 INFO: Epoch 129/300, Acc=0.8875, Val Loss=0.3553, lr=0.0200
[03/02 17:08:26] cifar10-resnet56 INFO: Epoch 130/300, Acc=0.8771, Val Loss=0.4003, lr=0.0200
[03/02 17:08:31] cifar10-resnet56 INFO: Epoch 131/300, Acc=0.8836, Val Loss=0.3677, lr=0.0200
[03/02 17:08:36] cifar10-resnet56 INFO: Epoch 132/300, Acc=0.8778, Val Loss=0.3918, lr=0.0200
[03/02 17:08:41] cifar10-resnet56 INFO: Epoch 133/300, Acc=0.8789, Val Loss=0.3857, lr=0.0200
[03/02 17:08:45] cifar10-resnet56 INFO: Epoch 134/300, Acc=0.8987, Val Loss=0.3149, lr=0.0200
[03/02 17:08:50] cifar10-resnet56 INFO: Epoch 135/300, Acc=0.8770, Val Loss=0.3967, lr=0.0200
[03/02 17:08:55] cifar10-resnet56 INFO: Epoch 136/300, Acc=0.8831, Val Loss=0.3628, lr=0.0200
